SKU,Sale_Channel,DateTime,Quantity,Price
HOME002,Store 2,2024-12-13 11:49:24.476079,4,80.28
ELEC005,Online,2024-12-13 12:00:17.476079,1,805.27
ELEC002,Online,2024-12-13 12:07:35.476079,2,542.81
CLT002,Online,2024-12-13 12:07:46.476079,2,65.53
ELEC003,Marketplace,2024-12-13 12:20:25.476079,1,585.21
CLT002,Marketplace,2024-12-13 12:25:48.476079,3,62.92
HOME001,Online,2024-12-13 12:31:45.476079,2,85.95
ELEC005,Online,2024-12-13 12:32:36.476079,1,828.49
ELEC004,Store 1,2024-12-13 12:47:29.476079,1,901.82
ELEC005,Online,2024-12-13 13:01:17.476079,3,859.11
CLT007,Marketplace,2024-12-13 13:01:59.476079,2,61.76
ELEC001,Store 1,2024-12-13 13:14:54.476079,4,993.66
CLT006,Online,2024-12-13 13:34:06.476079,1,52.48
HOME003,Store 2,2024-12-13 14:04:44.476079,1,94.64
CLT005,Store 1,2024-12-13 14:07:40.476079,1,48.65
CLT005,Store 1,2024-12-13 14:10:44.476079,2,51.29
ELEC005,Online,2024-12-13 14:22:00.476079,1,820.91
HOME002,Online,2024-12-13 14:23:20.476079,1,82.93
HOME002,Store 2,2024-12-13 14:36:44.476079,4,82.88
CLT006,Store 1,2024-12-13 14:37:52.476079,3,54.57
ELEC003,Marketplace,2024-12-13 14:42:01.476079,1,547.31
ELEC005,Online,2024-12-13 14:46:56.476079,3,877.29
ELEC002,Online,2024-12-13 14:53:48.476079,1,553.28
ELEC003,Online,2024-12-13 14:56:00.476079,5,553.42
CLT002,Online,2024-12-13 14:56:33.476079,4,66.54
ELEC004,Online,2024-12-13 15:15:23.476079,5,989.57
CLT006,Store 2,2024-12-13 15:19:27.476079,3,55.11
HOME001,Online,2024-12-13 15:22:38.476079,1,87.52
ELEC003,Store 1,2024-12-13 15:24:35.476079,1,540.17
HOME001,Store 2,2024-12-13 15:30:28.476079,1,82.1
CLT006,Store 2,2024-12-13 15:38:19.476079,1,53.46
CLT001,Online,2024-12-13 15:41:52.476079,5,65.33
ELEC002,Store 2,2024-12-13 15:43:14.476079,2,515.42
CLT005,Store 2,2024-12-13 15:45:56.476079,5,50.56
CLT006,Online,2024-12-13 16:02:02.476079,4,54.65
ELEC001,Store 1,2024-12-13 16:02:19.476079,3,1000.22
CLT007,Store 1,2024-12-13 16:20:45.476079,5,61.51
ELEC004,Store 1,2024-12-13 16:40:24.476079,2,945.16
ELEC004,Store 1,2024-12-13 16:51:58.476079,4,923.79
CLT004,Store 2,2024-12-13 16:52:43.476079,1,59.84
CLT007,Online,2024-12-13 17:06:26.476079,1,57.27
ELEC001,Store 2,2024-12-13 17:14:57.476079,5,989.84
CLT005,Online,2024-12-13 17:19:25.476079,1,48.63
HOME002,Marketplace,2024-12-13 17:39:45.476079,5,80.93
ELEC005,Store 1,2024-12-13 17:52:38.476079,4,822.52
CLT007,Online,2024-12-13 18:13:55.476079,1,58.4
CLT003,Store 1,2024-12-13 18:33:01.476079,1,52.17
CLT005,Store 2,2024-12-13 18:34:30.476079,2,50.84
CLT005,Online,2024-12-13 18:37:12.476079,3,49.51
CLT002,Marketplace,2024-12-13 18:48:32.476079,5,63.03
CLT007,Store 2,2024-12-13 18:48:54.476079,1,61.91
ELEC002,Marketplace,2024-12-13 18:57:42.476079,1,524.06
CLT003,Store 1,2024-12-13 19:23:34.476079,1,48.7
ELEC002,Online,2024-12-13 19:24:16.476079,4,510.22
CLT003,Online,2024-12-13 19:40:02.476079,1,51.0
CLT007,Store 1,2024-12-13 19:53:51.476079,1,60.08
ELEC004,Store 2,2024-12-13 20:01:22.476079,1,977.23
CLT001,Store 1,2024-12-13 20:10:21.476079,5,63.51
ELEC001,Store 2,2024-12-13 20:14:02.476079,5,973.68
HOME003,Store 1,2024-12-13 20:21:34.476079,2,89.93
CLT005,Store 2,2024-12-13 20:22:53.476079,4,51.56
ELEC001,Online,2024-12-13 20:53:17.476079,2,992.84
ELEC004,Online,2024-12-13 20:56:49.476079,1,936.85
CLT002,Online,2024-12-13 20:57:51.476079,1,62.51
CLT007,Online,2024-12-13 21:00:42.476079,3,59.79
HOME003,Online,2024-12-13 21:27:21.476079,4,90.4
CLT004,Store 1,2024-12-13 22:33:38.476079,4,58.4
ELEC001,Store 1,2024-12-13 22:48:31.476079,2,922.66
ELEC001,Store 2,2024-12-13 22:58:02.476079,3,968.16
CLT004,Store 1,2024-12-13 23:33:08.476079,1,59.5
CLT007,Store 2,2024-12-13 23:36:15.476079,2,61.23
ELEC004,Online,2024-12-13 23:46:48.476079,1,973.44
HOME003,Online,2024-12-14 00:23:25.476079,2,94.1
ELEC005,Store 1,2024-12-14 00:25:05.476079,5,870.02
HOME002,Store 2,2024-12-14 00:40:43.476079,5,78.15
ELEC002,Online,2024-12-14 01:02:52.476079,1,548.64
ELEC002,Store 2,2024-12-14 01:04:27.476079,4,514.35
HOME002,Store 1,2024-12-14 01:20:04.476079,1,82.18
HOME001,Store 1,2024-12-14 01:28:01.476079,5,88.01
ELEC002,Online,2024-12-14 01:34:41.476079,4,553.87
ELEC003,Marketplace,2024-12-14 01:38:53.476079,1,565.66
CLT002,Store 2,2024-12-14 01:40:20.476079,5,63.22
HOME003,Online,2024-12-14 01:49:23.476079,1,95.25
ELEC004,Online,2024-12-14 01:50:33.476079,1,913.66
ELEC003,Online,2024-12-14 01:59:39.476079,1,551.23
ELEC002,Online,2024-12-14 02:10:00.476079,3,529.88
CLT002,Online,2024-12-14 02:16:09.476079,1,65.94
HOME001,Store 2,2024-12-14 02:29:32.476079,1,82.68
HOME003,Store 1,2024-12-14 02:42:04.476079,1,91.71
HOME002,Store 1,2024-12-14 02:56:08.476079,3,80.39
CLT003,Online,2024-12-14 02:59:17.476079,4,51.39
CLT005,Online,2024-12-14 02:59:47.476079,3,52.24
CLT007,Store 2,2024-12-14 03:14:19.476079,1,61.89
ELEC004,Marketplace,2024-12-14 03:17:54.476079,1,923.14
CLT007,Online,2024-12-14 03:26:03.476079,5,56.39
ELEC001,Store 1,2024-12-14 03:33:15.476079,2,925.18
HOME003,Online,2024-12-14 04:02:02.476079,1,89.05
ELEC003,Store 2,2024-12-14 04:08:09.476079,5,559.54
ELEC003,Online,2024-12-14 04:32:35.476079,2,554.58
ELEC003,Store 1,2024-12-14 04:49:34.476079,2,545.23
ELEC005,Store 2,2024-12-14 06:00:54.476079,2,865.66
CLT002,Store 1,2024-12-14 06:08:49.476079,1,68.2
ELEC001,Online,2024-12-14 06:23:21.476079,4,945.79
ELEC002,Online,2024-12-14 06:55:04.476079,1,520.57
CLT005,Online,2024-12-14 07:08:29.476079,1,48.6
HOME003,Online,2024-12-14 07:35:12.476079,1,93.68
CLT007,Online,2024-12-14 07:42:36.476079,2,61.46
HOME001,Online,2024-12-14 07:52:25.476079,2,85.87
ELEC004,Store 2,2024-12-14 08:04:22.476079,5,936.98
CLT005,Store 2,2024-12-14 08:16:15.476079,4,48.84
CLT003,Store 2,2024-12-14 08:16:16.476079,1,49.62
CLT003,Online,2024-12-14 08:16:45.476079,1,51.46
HOME002,Store 1,2024-12-14 08:24:55.476079,1,80.92
CLT004,Store 1,2024-12-14 08:32:20.476079,3,57.61
ELEC002,Store 1,2024-12-14 08:36:55.476079,4,536.37
ELEC005,Store 1,2024-12-14 08:48:16.476079,1,853.11
HOME001,Marketplace,2024-12-14 08:53:21.476079,2,82.71
HOME003,Online,2024-12-14 09:19:21.476079,5,89.43
HOME002,Store 1,2024-12-14 09:21:02.476079,1,78.69
ELEC003,Store 2,2024-12-14 09:21:57.476079,2,551.49
ELEC002,Store 1,2024-12-14 09:26:56.476079,1,545.83
ELEC004,Store 2,2024-12-14 09:32:39.476079,4,949.56
ELEC005,Marketplace,2024-12-14 09:34:01.476079,1,881.64
ELEC002,Store 1,2024-12-14 09:40:55.476079,3,547.28
HOME003,Marketplace,2024-12-14 09:41:24.476079,4,90.44
ELEC004,Online,2024-12-14 09:44:46.476079,1,929.75
CLT002,Store 2,2024-12-14 09:48:52.476079,2,62.8
CLT005,Online,2024-12-14 10:00:51.476079,2,48.09
ELEC002,Online,2024-12-14 10:07:11.476079,4,537.8
CLT002,Online,2024-12-14 10:08:20.476079,5,63.57
ELEC002,Online,2024-12-14 10:21:57.476079,1,520.97
HOME001,Online,2024-12-14 10:27:08.476079,2,87.11
HOME001,Online,2024-12-14 10:27:42.476079,2,85.26
HOME002,Online,2024-12-14 10:29:02.476079,2,83.43
CLT005,Marketplace,2024-12-14 10:29:34.476079,1,50.22
ELEC005,Store 2,2024-12-14 10:31:57.476079,3,851.39
CLT003,Online,2024-12-14 10:32:40.476079,1,48.36
CLT007,Store 1,2024-12-14 10:33:30.476079,1,57.69
ELEC002,Online,2024-12-14 10:35:10.476079,2,518.44
CLT002,Store 1,2024-12-14 10:35:44.476079,1,62.69
CLT006,Store 1,2024-12-14 10:39:28.476079,1,51.37
HOME002,Store 2,2024-12-14 10:41:21.476079,2,81.23
ELEC003,Marketplace,2024-12-14 10:49:30.476079,1,564.79
CLT006,Online,2024-12-14 10:50:29.476079,5,53.52
CLT007,Store 1,2024-12-14 10:56:42.476079,2,60.27
HOME001,Online,2024-12-14 10:59:37.476079,1,86.51
HOME003,Online,2024-12-14 11:02:45.476079,2,90.53
HOME003,Online,2024-12-14 11:06:34.476079,1,94.76
ELEC005,Online,2024-12-14 11:09:09.476079,5,834.31
ELEC004,Store 2,2024-12-14 11:11:01.476079,3,914.77
HOME002,Store 2,2024-12-14 11:15:15.476079,2,77.38
ELEC005,Store 1,2024-12-14 11:24:00.476079,1,837.19
ELEC003,Online,2024-12-14 11:28:19.476079,5,547.48
ELEC004,Online,2024-12-14 11:35:04.476079,3,955.57
CLT002,Online,2024-12-14 11:42:10.476079,5,64.69
HOME003,Store 2,2024-12-14 11:46:08.476079,1,94.39
HOME003,Store 1,2024-12-14 11:48:03.476079,1,97.05
ELEC003,Marketplace,2024-12-14 11:48:56.476079,5,537.84
CLT004,Store 1,2024-12-14 11:57:02.476079,5,59.79
HOME003,Online,2024-12-14 12:08:38.476079,1,90.43
ELEC004,Online,2024-12-14 12:10:39.476079,1,927.49
CLT001,Online,2024-12-14 12:10:43.476079,2,60.28
ELEC004,Online,2024-12-14 12:14:24.476079,3,948.96
HOME001,Marketplace,2024-12-14 12:16:16.476079,1,81.85
ELEC004,Store 2,2024-12-14 12:20:09.476079,1,990.02
HOME002,Store 1,2024-12-14 12:23:53.476079,4,80.95
CLT002,Store 1,2024-12-14 12:31:29.476079,3,68.29
CLT007,Store 2,2024-12-14 12:46:43.476079,1,61.93
CLT006,Online,2024-12-14 12:53:04.476079,1,50.31
ELEC002,Online,2024-12-14 12:57:32.476079,4,517.33
CLT004,Online,2024-12-14 12:59:57.476079,5,58.92
CLT006,Store 2,2024-12-14 13:11:16.476079,2,51.57
ELEC004,Online,2024-12-14 13:23:23.476079,1,932.96
ELEC003,Store 1,2024-12-14 13:29:39.476079,1,559.02
ELEC001,Store 2,2024-12-14 13:36:58.476079,2,966.66
CLT004,Store 1,2024-12-14 13:37:44.476079,2,59.71
ELEC004,Online,2024-12-14 13:40:34.476079,4,933.5
HOME001,Marketplace,2024-12-14 13:42:25.476079,3,81.14
CLT006,Marketplace,2024-12-14 13:45:58.476079,2,51.29
CLT006,Store 2,2024-12-14 13:47:45.476079,3,53.51
ELEC002,Online,2024-12-14 13:48:33.476079,2,521.36
HOME001,Store 1,2024-12-14 14:00:18.476079,1,85.98
CLT005,Online,2024-12-14 14:00:35.476079,1,49.08
HOME001,Store 2,2024-12-14 14:02:29.476079,2,86.13
CLT005,Store 2,2024-12-14 14:03:12.476079,3,49.18
ELEC003,Marketplace,2024-12-14 14:03:57.476079,1,537.73
HOME001,Store 2,2024-12-14 14:07:04.476079,1,84.92
ELEC003,Online,2024-12-14 14:08:42.476079,2,573.77
CLT004,Online,2024-12-14 14:08:50.476079,3,61.47
HOME002,Online,2024-12-14 14:10:50.476079,2,83.96
CLT005,Store 2,2024-12-14 14:15:43.476079,5,50.62
HOME001,Online,2024-12-14 14:18:30.476079,1,85.64
CLT002,Store 2,2024-12-14 14:20:49.476079,4,66.47
ELEC003,Online,2024-12-14 14:24:00.476079,1,585.29
HOME002,Store 2,2024-12-14 14:28:10.476079,3,85.04
CLT006,Store 2,2024-12-14 14:36:44.476079,4,50.64
ELEC001,Store 1,2024-12-14 14:39:07.476079,2,932.78
ELEC004,Store 2,2024-12-14 14:40:09.476079,1,933.0
ELEC004,Store 2,2024-12-14 14:43:29.476079,1,982.45
ELEC002,Marketplace,2024-12-14 14:43:49.476079,1,511.38
ELEC002,Store 2,2024-12-14 14:46:50.476079,5,551.31
HOME001,Store 2,2024-12-14 14:47:23.476079,1,83.2
HOME003,Store 1,2024-12-14 14:55:00.476079,4,95.9
ELEC001,Online,2024-12-14 15:00:57.476079,1,988.12
HOME003,Store 1,2024-12-14 15:06:10.476079,2,92.77
CLT004,Store 1,2024-12-14 15:06:49.476079,2,60.9
ELEC005,Online,2024-12-14 15:14:35.476079,3,861.46
CLT004,Store 1,2024-12-14 15:15:00.476079,5,57.73
ELEC004,Store 2,2024-12-14 15:19:35.476079,2,947.27
CLT006,Online,2024-12-14 15:30:29.476079,1,54.04
CLT001,Online,2024-12-14 15:31:47.476079,2,65.3
HOME002,Online,2024-12-14 15:48:00.476079,5,82.15
ELEC003,Online,2024-12-14 15:49:47.476079,2,558.5
ELEC004,Store 1,2024-12-14 16:02:07.476079,5,979.88
ELEC004,Store 2,2024-12-14 16:03:40.476079,1,914.92
HOME001,Store 2,2024-12-14 16:17:40.476079,1,82.59
CLT006,Store 1,2024-12-14 16:18:19.476079,1,54.49
CLT005,Store 1,2024-12-14 16:18:45.476079,1,50.36
HOME002,Store 2,2024-12-14 16:21:18.476079,1,77.33
ELEC004,Store 2,2024-12-14 16:21:52.476079,2,986.72
ELEC005,Store 2,2024-12-14 16:23:18.476079,1,835.45
ELEC001,Store 2,2024-12-14 16:24:16.476079,5,962.62
CLT004,Online,2024-12-14 16:27:32.476079,2,56.01
CLT005,Online,2024-12-14 16:28:16.476079,1,49.65
HOME003,Online,2024-12-14 16:30:55.476079,4,92.9
ELEC004,Store 1,2024-12-14 16:31:30.476079,2,940.65
HOME001,Online,2024-12-14 16:31:43.476079,2,88.34
CLT007,Store 1,2024-12-14 16:32:30.476079,1,57.41
ELEC001,Online,2024-12-14 16:37:17.476079,2,949.36
HOME003,Online,2024-12-14 16:38:05.476079,2,94.59
ELEC003,Store 1,2024-12-14 16:48:07.476079,1,570.98
CLT004,Online,2024-12-14 16:49:00.476079,1,59.68
ELEC005,Online,2024-12-14 16:50:22.476079,4,814.02
CLT005,Store 1,2024-12-14 16:54:49.476079,2,48.9
HOME003,Store 1,2024-12-14 16:56:40.476079,1,88.94
CLT003,Store 2,2024-12-14 17:03:57.476079,1,50.35
HOME001,Online,2024-12-14 17:04:56.476079,2,80.4
CLT007,Online,2024-12-14 17:10:02.476079,1,57.67
CLT002,Store 1,2024-12-14 17:10:17.476079,1,68.82
CLT005,Store 2,2024-12-14 17:11:45.476079,2,52.09
CLT002,Online,2024-12-14 17:16:42.476079,1,66.16
ELEC004,Store 2,2024-12-14 17:33:22.476079,1,928.49
CLT002,Store 1,2024-12-14 17:34:25.476079,4,65.37
ELEC002,Store 1,2024-12-14 17:37:34.476079,3,507.63
CLT004,Store 2,2024-12-14 17:39:34.476079,4,61.1
ELEC004,Store 1,2024-12-14 17:41:32.476079,1,972.13
ELEC002,Online,2024-12-14 17:44:22.476079,1,520.28
CLT002,Online,2024-12-14 17:46:05.476079,2,62.88
ELEC005,Store 2,2024-12-14 17:51:08.476079,2,799.94
CLT002,Store 1,2024-12-14 17:52:05.476079,1,63.29
HOME002,Online,2024-12-14 17:53:09.476079,4,78.68
ELEC003,Online,2024-12-14 17:54:14.476079,1,557.94
CLT004,Store 1,2024-12-14 17:56:21.476079,3,56.81
CLT002,Store 2,2024-12-14 17:56:53.476079,1,62.69
CLT001,Store 2,2024-12-14 17:57:27.476079,3,63.82
CLT004,Online,2024-12-14 17:59:17.476079,1,58.89
ELEC005,Store 2,2024-12-14 17:59:55.476079,1,876.29
HOME003,Store 2,2024-12-14 18:06:42.476079,1,92.5
ELEC001,Store 2,2024-12-14 18:15:27.476079,2,975.86
HOME001,Store 2,2024-12-14 18:16:28.476079,5,85.44
ELEC004,Store 1,2024-12-14 18:24:47.476079,2,923.34
CLT005,Store 2,2024-12-14 18:25:45.476079,2,48.39
CLT002,Store 1,2024-12-14 18:29:49.476079,2,67.96
CLT006,Store 1,2024-12-14 18:33:21.476079,5,52.99
CLT002,Online,2024-12-14 18:39:15.476079,4,65.28
CLT004,Store 1,2024-12-14 18:43:03.476079,1,59.68
CLT002,Online,2024-12-14 18:45:48.476079,1,63.46
HOME001,Online,2024-12-14 18:46:20.476079,4,88.1
ELEC002,Store 1,2024-12-14 18:47:23.476079,2,529.2
CLT002,Online,2024-12-14 18:47:40.476079,1,62.69
ELEC005,Marketplace,2024-12-14 19:00:39.476079,2,804.01
ELEC005,Online,2024-12-14 19:02:07.476079,1,844.0
ELEC005,Online,2024-12-14 19:11:20.476079,1,851.35
CLT003,Store 1,2024-12-14 19:13:29.476079,2,52.76
ELEC004,Online,2024-12-14 19:13:30.476079,4,929.65
ELEC002,Store 2,2024-12-14 19:20:27.476079,4,526.77
ELEC002,Online,2024-12-14 19:24:15.476079,2,556.96
ELEC002,Store 1,2024-12-14 19:30:16.476079,2,555.8
CLT005,Online,2024-12-14 19:36:35.476079,5,49.21
CLT007,Store 2,2024-12-14 19:37:14.476079,4,56.23
CLT006,Online,2024-12-14 19:37:49.476079,2,53.52
ELEC001,Online,2024-12-14 19:38:05.476079,1,934.43
CLT003,Online,2024-12-14 19:40:20.476079,2,51.53
HOME003,Store 2,2024-12-14 19:41:37.476079,2,96.55
HOME003,Online,2024-12-14 19:45:03.476079,1,91.68
ELEC002,Marketplace,2024-12-14 19:47:16.476079,1,505.41
CLT007,Online,2024-12-14 19:55:55.476079,2,57.12
HOME002,Store 1,2024-12-14 19:57:21.476079,5,80.76
HOME002,Online,2024-12-14 19:58:00.476079,1,77.9
CLT006,Online,2024-12-14 19:59:14.476079,4,55.51
ELEC005,Online,2024-12-14 19:59:55.476079,4,870.57
CLT004,Online,2024-12-14 20:01:15.476079,4,56.9
CLT007,Store 2,2024-12-14 20:05:44.476079,5,59.89
CLT005,Online,2024-12-14 20:06:33.476079,4,49.6
ELEC004,Online,2024-12-14 20:14:48.476079,5,986.28
HOME003,Online,2024-12-14 20:16:46.476079,2,93.85
CLT005,Store 1,2024-12-14 20:18:05.476079,5,52.22
ELEC003,Online,2024-12-14 20:22:17.476079,4,542.41
ELEC005,Store 2,2024-12-14 20:23:56.476079,2,873.57
CLT003,Online,2024-12-14 20:34:18.476079,3,51.12
ELEC003,Store 1,2024-12-14 20:43:43.476079,1,536.45
HOME001,Store 1,2024-12-14 20:45:29.476079,4,80.73
HOME003,Store 2,2024-12-14 20:48:37.476079,1,92.49
CLT002,Store 1,2024-12-14 21:02:35.476079,1,65.16
CLT004,Marketplace,2024-12-14 21:12:36.476079,3,56.89
ELEC002,Store 2,2024-12-14 21:33:01.476079,5,557.41
HOME003,Online,2024-12-14 22:24:54.476079,1,95.84
CLT004,Store 1,2024-12-14 22:42:38.476079,1,58.24
ELEC001,Store 2,2024-12-14 22:59:56.476079,4,971.8
ELEC004,Marketplace,2024-12-15 00:00:47.476079,2,947.83
ELEC001,Store 1,2024-12-15 00:00:56.476079,1,980.69
ELEC002,Store 1,2024-12-15 00:18:12.476079,2,551.21
ELEC005,Store 1,2024-12-15 00:36:45.476079,1,842.96
ELEC001,Store 1,2024-12-15 00:38:14.476079,5,996.0
CLT004,Store 2,2024-12-15 00:38:27.476079,5,58.24
ELEC001,Store 2,2024-12-15 01:16:11.476079,5,949.23
CLT005,Online,2024-12-15 01:19:31.476079,1,49.0
CLT003,Online,2024-12-15 01:21:30.476079,2,49.79
ELEC004,Store 1,2024-12-15 01:25:44.476079,2,944.56
HOME002,Online,2024-12-15 01:33:10.476079,3,83.05
ELEC001,Online,2024-12-15 01:36:17.476079,2,978.01
CLT001,Online,2024-12-15 01:57:57.476079,1,62.75
ELEC001,Online,2024-12-15 01:58:48.476079,3,953.15
ELEC003,Store 1,2024-12-15 01:59:42.476079,3,573.58
CLT001,Online,2024-12-15 02:13:56.476079,3,63.52
ELEC002,Store 1,2024-12-15 02:44:16.476079,4,521.25
HOME001,Online,2024-12-15 02:48:14.476079,3,84.61
CLT002,Online,2024-12-15 03:55:14.476079,1,68.35
ELEC004,Online,2024-12-15 04:56:18.476079,1,986.58
ELEC002,Store 1,2024-12-15 05:08:43.476079,1,534.09
CLT006,Marketplace,2024-12-15 06:27:55.476079,2,52.35
CLT002,Online,2024-12-15 06:52:35.476079,1,68.39
ELEC003,Store 1,2024-12-15 06:59:29.476079,5,566.06
ELEC005,Store 2,2024-12-15 07:03:59.476079,5,826.44
CLT001,Store 2,2024-12-15 07:27:31.476079,2,64.18
ELEC003,Store 1,2024-12-15 07:29:52.476079,1,566.5
ELEC003,Online,2024-12-15 07:44:21.476079,3,546.21
CLT001,Store 2,2024-12-15 08:50:39.476079,5,64.85
ELEC004,Store 2,2024-12-15 09:02:53.476079,5,973.3
ELEC004,Store 2,2024-12-15 09:03:40.476079,4,953.65
HOME001,Store 2,2024-12-15 09:06:12.476079,5,80.52
ELEC002,Store 2,2024-12-15 09:08:53.476079,1,527.99
HOME003,Store 2,2024-12-15 09:12:39.476079,4,90.65
HOME001,Online,2024-12-15 09:13:26.476079,3,82.96
ELEC002,Store 1,2024-12-15 09:14:55.476079,1,507.26
ELEC002,Online,2024-12-15 09:20:33.476079,1,513.14
ELEC002,Store 1,2024-12-15 09:21:50.476079,4,537.26
HOME002,Online,2024-12-15 09:22:08.476079,2,83.99
ELEC003,Online,2024-12-15 09:24:09.476079,4,550.67
CLT006,Online,2024-12-15 09:24:58.476079,5,53.5
ELEC005,Store 2,2024-12-15 09:30:30.476079,2,879.86
ELEC001,Store 1,2024-12-15 09:42:09.476079,1,987.5
CLT003,Store 2,2024-12-15 09:42:23.476079,4,49.45
ELEC003,Online,2024-12-15 09:53:17.476079,4,543.87
CLT003,Store 2,2024-12-15 10:01:27.476079,5,49.64
ELEC004,Store 1,2024-12-15 10:02:09.476079,2,913.73
ELEC001,Store 1,2024-12-15 10:17:23.476079,2,936.63
ELEC002,Online,2024-12-15 10:23:27.476079,5,550.81
HOME002,Online,2024-12-15 10:31:54.476079,1,81.48
CLT004,Store 2,2024-12-15 10:38:33.476079,5,56.42
ELEC003,Store 1,2024-12-15 10:39:38.476079,1,583.65
CLT004,Online,2024-12-15 10:49:14.476079,1,59.41
ELEC003,Store 2,2024-12-15 10:53:59.476079,1,553.26
CLT005,Store 2,2024-12-15 11:03:38.476079,1,51.98
CLT001,Online,2024-12-15 11:21:44.476079,1,64.16
ELEC004,Marketplace,2024-12-15 11:22:00.476079,1,927.89
ELEC002,Online,2024-12-15 11:28:29.476079,1,535.7
ELEC003,Store 2,2024-12-15 11:31:52.476079,2,578.48
CLT004,Online,2024-12-15 11:34:38.476079,2,59.71
CLT002,Store 1,2024-12-15 11:37:42.476079,1,63.95
CLT004,Store 2,2024-12-15 11:56:10.476079,1,57.46
ELEC001,Store 1,2024-12-15 11:59:55.476079,4,972.3
ELEC002,Marketplace,2024-12-15 12:13:15.476079,2,555.1
CLT007,Store 2,2024-12-15 12:26:24.476079,4,58.49
ELEC004,Online,2024-12-15 12:35:20.476079,1,951.18
CLT007,Online,2024-12-15 12:46:44.476079,5,57.4
ELEC003,Online,2024-12-15 12:53:51.476079,1,538.33
ELEC003,Store 1,2024-12-15 12:56:02.476079,3,578.23
ELEC004,Online,2024-12-15 12:59:11.476079,2,960.81
HOME001,Store 2,2024-12-15 13:06:58.476079,4,87.3
ELEC001,Online,2024-12-15 13:12:49.476079,2,949.8
ELEC005,Store 2,2024-12-15 13:28:59.476079,3,819.04
HOME003,Online,2024-12-15 13:34:12.476079,1,91.47
HOME003,Store 1,2024-12-15 13:43:11.476079,1,96.53
ELEC004,Online,2024-12-15 13:43:26.476079,1,976.82
ELEC003,Marketplace,2024-12-15 13:51:12.476079,3,548.4
HOME001,Marketplace,2024-12-15 13:55:14.476079,2,88.24
CLT002,Online,2024-12-15 13:58:20.476079,4,63.92
CLT005,Online,2024-12-15 14:01:04.476079,2,47.36
ELEC005,Store 1,2024-12-15 14:05:31.476079,5,815.29
ELEC001,Store 2,2024-12-15 14:15:26.476079,1,991.52
CLT005,Store 1,2024-12-15 14:19:16.476079,2,51.47
CLT004,Store 1,2024-12-15 14:19:54.476079,2,61.86
CLT005,Online,2024-12-15 14:20:20.476079,1,52.29
CLT005,Online,2024-12-15 14:20:29.476079,2,47.91
ELEC003,Online,2024-12-15 14:22:19.476079,4,584.56
CLT007,Store 1,2024-12-15 14:26:18.476079,2,61.45
CLT007,Store 1,2024-12-15 14:37:41.476079,3,57.37
ELEC004,Online,2024-12-15 14:43:48.476079,2,944.23
ELEC001,Online,2024-12-15 14:44:14.476079,5,966.18
CLT005,Marketplace,2024-12-15 14:50:31.476079,3,50.1
CLT001,Store 2,2024-12-15 14:50:36.476079,5,60.02
ELEC004,Store 1,2024-12-15 14:58:50.476079,1,952.37
CLT002,Online,2024-12-15 14:59:13.476079,1,64.11
CLT002,Store 1,2024-12-15 15:03:55.476079,1,64.01
CLT005,Store 2,2024-12-15 15:06:16.476079,1,49.28
HOME003,Online,2024-12-15 15:11:40.476079,4,91.91
ELEC005,Online,2024-12-15 15:15:25.476079,5,852.84
CLT003,Store 1,2024-12-15 15:17:58.476079,1,48.37
HOME003,Store 2,2024-12-15 15:18:23.476079,4,90.18
HOME003,Store 2,2024-12-15 15:26:59.476079,5,90.14
HOME001,Store 1,2024-12-15 15:27:03.476079,2,88.7
HOME001,Online,2024-12-15 15:33:35.476079,1,83.85
CLT006,Online,2024-12-15 15:36:42.476079,1,54.49
CLT007,Online,2024-12-15 15:42:13.476079,1,57.32
CLT006,Online,2024-12-15 15:45:41.476079,5,52.73
CLT003,Store 1,2024-12-15 15:47:22.476079,1,49.25
CLT006,Online,2024-12-15 15:49:57.476079,4,52.71
ELEC002,Store 1,2024-12-15 15:50:38.476079,4,556.93
ELEC002,Online,2024-12-15 15:51:32.476079,1,522.59
CLT002,Store 2,2024-12-15 16:10:39.476079,3,68.7
HOME001,Online,2024-12-15 16:11:02.476079,1,87.81
HOME001,Store 2,2024-12-15 16:13:16.476079,2,84.91
CLT005,Online,2024-12-15 16:29:46.476079,2,52.2
HOME003,Store 2,2024-12-15 16:31:13.476079,2,92.65
ELEC001,Store 2,2024-12-15 16:36:54.476079,1,932.21
HOME001,Store 1,2024-12-15 16:46:13.476079,2,84.65
HOME001,Store 2,2024-12-15 16:46:36.476079,2,88.15
CLT002,Online,2024-12-15 16:47:29.476079,2,66.99
CLT004,Online,2024-12-15 16:47:35.476079,5,61.88
HOME001,Online,2024-12-15 16:55:39.476079,4,87.38
HOME002,Marketplace,2024-12-15 16:57:31.476079,2,82.04
CLT003,Marketplace,2024-12-15 16:58:04.476079,4,51.6
CLT002,Store 2,2024-12-15 17:01:20.476079,5,66.08
ELEC003,Marketplace,2024-12-15 17:08:48.476079,2,579.55
ELEC002,Store 2,2024-12-15 17:12:49.476079,2,519.28
HOME002,Store 1,2024-12-15 17:23:07.476079,4,80.44
CLT006,Online,2024-12-15 17:23:11.476079,5,50.84
CLT007,Online,2024-12-15 17:23:18.476079,1,58.24
CLT005,Marketplace,2024-12-15 17:28:45.476079,1,51.4
ELEC004,Online,2024-12-15 17:33:17.476079,1,919.27
